t_s,armed,yaw_rate_dps,target_dps,servo4_pwm,vbat_v,current_a,power_w,kp,ki,kd,imax,h_yaw_trim
99.0212,1,-306.3499,0.0,1029,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
99.1854,1,-375.7899,0.0,1083,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
99.1860,1,-443.0931,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
99.1874,1,-491.5771,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
99.4290,1,-500.5285,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
99.4303,1,-465.4668,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
99.4309,1,-417.4598,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
99.5554,1,-385.5539,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
99.6745,1,-351.4848,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
99.8343,1,-326.2762,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
99.8351,1,-313.2353,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.0702,1,-324.1692,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.0710,1,-340.4630,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.0717,1,-362.3443,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.0726,1,-414.7956,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.0732,1,-456.3799,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.2994,1,-495.8912,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.2997,1,-522.1439,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.3005,1,-524.5680,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.3010,1,-506.9516,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.3558,1,-470.6633,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.9231,1,-430.8476,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.9239,1,-388.2347,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.9247,1,-354.1593,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.9251,1,-331.8945,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.9253,1,-326.5623,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.9255,1,-332.6049,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.9256,1,-360.0938,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.9258,1,-395.5945,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.9260,1,-443.3488,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.9262,1,-486.8454,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
100.9263,1,-516.7976,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
101.1069,1,-523.6196,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
101.1076,1,-522.5229,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
101.3358,1,-492.5051,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
101.3367,1,-445.6035,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
101.3373,1,-397.1334,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
101.3381,1,-358.1586,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
101.4583,1,-339.6289,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
101.5694,1,-337.2892,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
101.5708,1,-344.2299,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
101.5716,1,-368.4194,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
101.7154,1,-409.4480,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.1147,1,-451.4438,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.1153,1,-492.9779,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.1155,1,-523.8739,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.1160,1,-536.7299,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.1166,1,-523.5981,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.1172,1,-492.8587,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.1178,1,-450.7373,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.1181,1,-405.8335,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.1184,1,-377.9405,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.5149,1,-362.6161,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.5156,1,-351.1041,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.5160,1,-360.8133,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.5175,1,-383.4973,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.5182,1,-406.5292,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.5184,1,-436.2810,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.5185,1,-465.9103,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.5187,1,-493.3839,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.6236,1,-513.6783,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.6244,1,-531.3686,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.6255,1,-542.3150,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.8548,1,-536.1382,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.8555,1,-523.4476,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.8563,1,-501.3181,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.8569,1,-475.6349,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.8574,1,-441.3727,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
102.8579,1,-410.8157,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.0914,1,-384.4609,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.0921,1,-362.7297,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.0928,1,-349.4506,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.0934,1,-344.3733,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.0939,1,-348.3604,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.1600,1,-355.9394,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.1607,1,-373.4322,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.1613,1,-390.5521,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.5184,1,-419.3313,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.5190,1,-457.7293,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.5195,1,-484.5499,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.5204,1,-510.5401,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.5206,1,-526.5808,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.5207,1,-537.1256,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.5652,1,-535.4186,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.6448,1,-529.7320,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.6455,1,-510.2722,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.7931,1,-486.7031,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.9877,1,-455.5821,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.9884,1,-424.3659,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.9892,1,-395.2084,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.9896,1,-370.5951,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
103.9902,1,-349.2038,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
104.1095,1,-336.2020,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
104.1103,1,-331.4540,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
104.1756,1,-333.1894,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
104.3349,1,-341.1777,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
104.3356,1,-356.1661,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
104.4500,1,-378.4386,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
104.8805,1,-405.1391,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
104.8810,1,-435.4470,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
104.8814,1,-468.3454,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
104.8820,1,-494.5265,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
104.8823,1,-512.5347,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
104.8826,1,-520.0934,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
104.8830,1,-529.4192,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
104.8840,1,-520.4030,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
104.8843,1,-506.0439,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
104.8846,1,-482.0254,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
105.0231,1,-447.7284,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
105.0242,1,-419.7486,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
105.3554,1,-389.4110,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
105.3561,1,-363.0355,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
105.3566,1,-344.8517,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
105.3574,1,-337.0460,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
105.3580,1,-334.0820,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
105.3581,1,-334.0746,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
105.3583,1,-342.6080,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
105.3585,1,-404.5750,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
105.6050,1,-477.0600,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
105.6056,1,-525.6737,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
105.6064,1,-507.7821,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
105.6068,1,-422.2899,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
105.7922,1,-312.0677,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
105.7931,1,-227.1181,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
105.9511,1,-166.6735,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
105.9521,1,-113.4353,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
106.0665,1,-78.0486,0.0,1079,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
106.2767,1,-57.6966,0.0,1059,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
106.2776,1,-33.0095,0.0,1043,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
106.2785,1,-6.1144,0.0,1031,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
106.2792,1,20.2838,0.0,1017,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
106.3384,1,60.0827,0.0,1009,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
106.5205,1,101.1301,0.0,989,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
106.5899,1,144.8881,0.0,963,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
106.7673,1,200.9727,0.0,936,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
106.8880,1,266.2303,0.0,898,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
106.8891,1,327.8678,0.0,856,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
107.1034,1,273.3585,0.0,800,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
107.1039,1,229.8532,0.0,802,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
107.2177,1,163.7194,0.0,814,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
107.2830,1,92.1967,0.0,832,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
107.4915,1,79.0931,0.0,869,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
107.5625,1,126.9360,0.0,881,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
107.6779,1,162.7262,0.0,849,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
107.6784,1,135.5818,0.0,830,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
107.8851,1,66.8691,0.0,823,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
107.8855,1,52.6393,0.0,851,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
107.8864,1,39.5357,0.0,866,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
108.0849,1,8.3601,0.0,868,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
108.0864,1,-12.3282,0.0,881,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
108.0870,1,-35.5278,0.0,890,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
108.2610,1,-58.4186,0.0,908,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
108.2618,1,-72.4915,0.0,917,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
108.3871,1,-86.8699,0.0,931,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
108.4955,1,-87.6651,0.0,940,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
108.4965,1,-77.1259,0.0,950,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
108.6094,1,-73.1395,0.0,950,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
108.7202,1,-55.6610,0.0,949,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
108.7208,1,-48.3761,0.0,946,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
108.7214,1,-37.8920,0.0,940,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
108.9704,1,-20.5640,0.0,935,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
108.9712,1,-6.8211,0.0,928,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
108.9724,1,7.9447,0.0,921,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
108.9732,1,11.4473,0.0,913,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
109.1102,1,16.9406,0.0,911,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
109.5654,1,26.8152,0.0,909,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
109.5659,1,24.5597,0.0,904,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
109.5667,1,24.0909,0.0,900,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
109.5673,1,26.4492,0.0,900,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
109.5680,1,23.7190,0.0,901,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
109.5682,1,25.4233,0.0,900,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
109.5684,1,20.0366,0.0,897,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
109.5685,1,22.3042,0.0,898,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
109.5686,1,16.4256,0.0,899,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
109.5687,1,14.8739,0.0,899,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
109.5688,1,15.2387,0.0,899,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
109.5987,1,3.7421,0.0,900,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
109.8792,1,1.9269,0.0,901,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
109.8798,1,-1.5029,0.0,901,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
109.8803,1,-4.9029,0.0,906,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
109.8807,1,-11.0178,0.0,909,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.3620,1,-15.3057,0.0,912,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.3626,1,-18.0469,0.0,915,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.3634,1,-26.1424,0.0,915,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.3640,1,-35.8617,0.0,918,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.3645,1,-31.4093,0.0,919,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.3650,1,-33.2596,0.0,925,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.3653,1,-35.5801,0.0,925,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.3658,1,-43.8092,0.0,927,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.3662,1,-45.9106,0.0,934,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.3664,1,-44.2948,0.0,936,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.3666,1,-45.0629,0.0,936,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.5290,1,-42.2042,0.0,937,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.5296,1,-39.0634,0.0,939,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.5301,1,-37.2128,0.0,938,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.5310,1,-32.2999,0.0,938,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.5315,1,-31.8055,0.0,937,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.5662,1,-28.7009,0.0,935,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.8107,1,-18.9557,0.0,934,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.8112,1,-16.2520,0.0,934,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.8116,1,-17.9639,0.0,930,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.8124,1,-19.7494,0.0,933,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.8129,1,-18.5244,0.0,932,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
110.8735,1,-11.7648,0.0,930,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
111.0249,1,-2.2424,0.0,930,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
111.0257,1,-2.3326,0.0,927,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
111.1521,1,4.6733,0.0,923,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
111.2197,1,10.5000,0.0,919,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
111.6188,1,16.8889,0.0,919,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
111.6193,1,17.9039,0.0,916,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
111.6202,1,21.8584,0.0,912,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
111.6208,1,25.8051,0.0,909,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
111.6211,1,33.8036,0.0,909,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
111.6212,1,32.3554,0.0,907,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
111.6213,1,30.8419,0.0,903,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
111.6214,1,23.0882,0.0,908,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
111.6701,1,19.8725,0.0,908,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
111.9652,1,20.1273,0.0,904,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
111.9662,1,22.9665,0.0,906,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
111.9677,1,17.7534,0.0,905,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
111.9682,1,15.3844,0.0,906,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
111.9686,1,7.1242,0.0,906,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
112.1958,1,5.6128,0.0,909,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
112.1966,1,3.7455,0.0,911,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
112.1972,1,1.8115,0.0,914,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
112.1980,1,2.4140,0.0,914,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
112.1985,1,3.0602,0.0,914,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
112.1990,1,0.6322,0.0,914,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
112.4243,1,-10.9538,0.0,917,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
112.4249,1,-14.5176,0.0,917,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
112.4254,1,-24.8927,0.0,920,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
112.4262,1,-30.0905,0.0,927,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
112.4268,1,-30.5378,0.0,930,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
112.4885,1,-39.2346,0.0,930,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
112.6396,1,-39.8928,0.0,933,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
112.7200,1,-53.5966,0.0,939,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
112.8823,1,-49.5089,0.0,945,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
112.8830,1,-50.5592,0.0,949,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
113.0693,1,-41.7796,0.0,950,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
113.0701,1,-24.9022,0.0,950,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
113.0712,1,-21.3646,0.0,947,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
113.1809,1,-1.1002,0.0,941,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
113.6653,1,5.4028,0.0,938,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
113.6662,1,11.1643,0.0,930,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
113.6668,1,24.2802,0.0,925,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
113.6678,1,24.7121,0.0,918,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
113.6679,1,24.1607,0.0,918,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
